query_id,config,is_entity_heavy,recall@1,recall@3,recall@5,mrr,ndcg@5,ndcg@10
Q149,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q150,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q151,adaptive,True,1.0,1.0,1.0,1.0,0.8687949224876582,0.9530418785472458
Q152,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q153,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q154,adaptive,True,1.0,1.0,1.0,1.0,0.48522855511632257,0.7923583684378549
Q155,adaptive,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.7977228895450266
Q156,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q157,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q158,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q159,adaptive,True,1.0,1.0,1.0,1.0,0.4703652827859579,0.8196683128314594
Q160,adaptive,True,1.0,1.0,1.0,1.0,0.6131471927654584,0.8065735963827293
Q161,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q162,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q163,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q164,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q165,adaptive,True,1.0,1.0,1.0,1.0,0.639945385422766,0.8591935539386371
Q166,adaptive,True,1.0,1.0,1.0,1.0,1.0,0.9842184869190973
Q167,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q168,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q169,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q170,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q171,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q172,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q173,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q174,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q175,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
Q176,adaptive,True,1.0,1.0,1.0,1.0,1.0,1.0
