query_id,config,type,both_hit@3,both_hit@5,both_hit@10
COMPOUND-B-CSE330-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-12,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-13,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-14,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-15,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-16,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-17,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-18,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE330-19,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-12,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-13,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-14,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-15,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE331-16,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-12,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-13,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-14,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-15,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-16,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-17,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-18,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-19,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-20,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-21,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-22,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-23,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-24,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-25,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE340-26,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE341-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE341-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE341-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE341-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE341-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE341-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE341-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE341-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE341-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE341-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-01A,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-01B,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-02A,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-02B,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-03A,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-03B,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-04A,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-04B,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-05A,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-05B,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-06A,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-06B,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-07A,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-07B,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-08A,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-08B,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-09A,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-09B,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE350-10A,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE360-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE360-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE360-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE360-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE360-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE360-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE360-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE360-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE360-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-12,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-13,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-14,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-15,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE370-16,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE391-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE402-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-12,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-13,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-14,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-15,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-16,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-17,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-18,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-19,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-20,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-23,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-24,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-25,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE420-26,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-12,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-13,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-14,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-15,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-16,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-17,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-18,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-19,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-20,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-21,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-22,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-23,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-24,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-25,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-26,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-27,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE421-28,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-12,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-13,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-14,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-15,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-16,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-17,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-18,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-19,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE422-20,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-12,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-13,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-14,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-15,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-16,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-17,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-18,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-19,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-20,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-21,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-22,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-23,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE423-24,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE424-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE424-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE425-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE425-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE425-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE425-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE425-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE425-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE426-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE426-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE427-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE427-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE427-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE427-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE427-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE427-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE427-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE427-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE427-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE427-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE428-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE428-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE428-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE428-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE428-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE437-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE437-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE437-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE437-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE437-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE437-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE437-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE437-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE437-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE440-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE440-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE440-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE440-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE443-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE443-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE446-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE447-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE447-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE447-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE449-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE460-12,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE461-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE461-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE461-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE461-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE461-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE461-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE461-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE461-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE461-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE463-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE463-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE463-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-05,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-06,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-12,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-13,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-15,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-16,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-18,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE470-19,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-04,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-07,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-08,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-09,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-10,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-11,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-14,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE471-15,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE472-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE481-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE489-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE490A-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE490B-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE490D-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE708-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE710-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE713-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE715-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE717-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE721-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE726-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE729-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE751-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE753-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE754-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE756-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE758-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE761-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE773-01,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE791-02,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE791-03,full_hybrid,faculty_room,False,False,False
COMPOUND-B-CSE799B-01,full_hybrid,faculty_room,False,False,False
