route,signal,threshold,tp,fp,fn,tn,precision,recall,f1,accuracy
open_ended,query_top1_score,0.9816,91,30,94,157,0.7520661157024794,0.4918918918918919,0.5947712418300654,0.6666666666666666
open_ended,query_top1_score,0.9819,91,30,94,157,0.7520661157024794,0.4918918918918919,0.5947712418300654,0.6666666666666666
open_ended,query_top1_score,0.9826,92,30,93,157,0.7540983606557377,0.4972972972972973,0.5993485342019543,0.6693548387096774
open_ended,query_top1_score,0.9838,93,31,92,156,0.75,0.5027027027027027,0.6019417475728155,0.6693548387096774
open_ended,query_top1_score,0.9847,93,31,92,156,0.75,0.5027027027027027,0.6019417475728155,0.6693548387096774
open_ended,query_top1_score,0.985,94,32,91,155,0.746031746031746,0.5081081081081081,0.6045016077170418,0.6693548387096774
open_ended,query_top1_score,0.9851,94,32,91,155,0.746031746031746,0.5081081081081081,0.6045016077170418,0.6693548387096774
open_ended,query_top1_score,0.9854,95,33,90,154,0.7421875,0.5135135135135135,0.6070287539936101,0.6693548387096774
open_ended,query_top1_score,0.9862,95,33,90,154,0.7421875,0.5135135135135135,0.6070287539936101,0.6693548387096774
open_ended,query_top1_score,0.9866,95,34,90,153,0.7364341085271318,0.5135135135135135,0.6050955414012739,0.6666666666666666
open_ended,query_top1_score,0.987,96,35,89,152,0.732824427480916,0.518918918918919,0.6075949367088609,0.6666666666666666
open_ended,query_top1_score,0.9883,96,35,89,152,0.732824427480916,0.518918918918919,0.6075949367088609,0.6666666666666666
open_ended,query_top1_score,0.9884,98,35,87,152,0.7368421052631579,0.5297297297297298,0.6163522012578616,0.6720430107526881
open_ended,query_top1_score,0.9886,99,35,86,152,0.7388059701492538,0.5351351351351351,0.6206896551724137,0.6747311827956989
open_ended,query_top1_score,0.99,99,35,86,152,0.7388059701492538,0.5351351351351351,0.6206896551724137,0.6747311827956989
open_ended,query_top1_score,0.9903,101,36,84,151,0.7372262773722628,0.5459459459459459,0.6273291925465838,0.6774193548387096
open_ended,query_top1_score,0.9908,102,36,83,151,0.7391304347826086,0.5513513513513514,0.6315789473684211,0.6801075268817204
open_ended,query_top1_score,0.9915,102,36,83,151,0.7391304347826086,0.5513513513513514,0.6315789473684211,0.6801075268817204
open_ended,query_top1_score,0.9918,102,38,83,149,0.7285714285714285,0.5513513513513514,0.6276923076923077,0.6747311827956989
open_ended,query_top1_score,0.9922,102,39,83,148,0.723404255319149,0.5513513513513514,0.6257668711656442,0.6720430107526881
open_ended,query_top1_score,0.9939,102,39,83,148,0.723404255319149,0.5513513513513514,0.6257668711656442,0.6720430107526881
open_ended,query_top1_score,0.9949,104,39,81,148,0.7272727272727273,0.5621621621621622,0.6341463414634146,0.6774193548387096
open_ended,query_top1_score,0.9951,105,39,80,148,0.7291666666666666,0.5675675675675675,0.6382978723404256,0.6801075268817204
open_ended,query_top1_score,0.9967,105,40,80,147,0.7241379310344828,0.5675675675675675,0.6363636363636365,0.6774193548387096
open_ended,query_top1_score,0.9974,106,40,79,147,0.726027397260274,0.572972972972973,0.6404833836858006,0.6801075268817204
open_ended,query_top1_score,0.9986,107,40,78,147,0.7278911564625851,0.5783783783783784,0.6445783132530121,0.6827956989247311
open_ended,query_top1_score,0.9987,109,40,76,147,0.7315436241610739,0.5891891891891892,0.652694610778443,0.6881720430107527
open_ended,query_top1_score,0.9991,110,40,75,147,0.7333333333333333,0.5945945945945946,0.6567164179104478,0.6908602150537635
open_ended,query_top1_score,0.9996,110,40,75,147,0.7333333333333333,0.5945945945945946,0.6567164179104478,0.6908602150537635
open_ended,query_top1_score,1.0002,111,41,74,146,0.7302631578947368,0.6,0.658753709198813,0.6908602150537635
open_ended,query_top1_score,1.0006,111,42,74,145,0.7254901960784313,0.6,0.6568047337278106,0.6881720430107527
open_ended,query_top1_score,1.0008,112,42,73,145,0.7272727272727273,0.6054054054054054,0.6607669616519174,0.6908602150537635
open_ended,query_top1_score,1.0018,112,43,73,144,0.7225806451612903,0.6054054054054054,0.6588235294117646,0.6881720430107527
open_ended,query_top1_score,1.0022,113,44,72,143,0.7197452229299363,0.6108108108108108,0.6608187134502923,0.6881720430107527
open_ended,query_top1_score,1.0023,114,44,71,143,0.7215189873417721,0.6162162162162163,0.6647230320699709,0.6908602150537635
open_ended,query_top1_score,1.0029,115,45,70,142,0.71875,0.6216216216216216,0.6666666666666667,0.6908602150537635
open_ended,query_top1_score,1.0034,115,45,70,142,0.71875,0.6216216216216216,0.6666666666666667,0.6908602150537635
open_ended,query_top1_score,1.0038,115,46,70,141,0.7142857142857143,0.6216216216216216,0.6647398843930636,0.6881720430107527
open_ended,query_top1_score,1.0039,116,47,69,140,0.7116564417177914,0.6270270270270271,0.6666666666666666,0.6881720430107527
open_ended,query_top1_score,1.004,116,48,69,139,0.7073170731707317,0.6270270270270271,0.664756446991404,0.6854838709677419
open_ended,query_top1_score,1.0049,116,49,69,138,0.703030303030303,0.6270270270270271,0.6628571428571429,0.6827956989247311
open_ended,query_top1_score,1.005,116,50,69,137,0.6987951807228916,0.6270270270270271,0.660968660968661,0.6801075268817204
open_ended,query_top1_score,1.0053,116,50,69,137,0.6987951807228916,0.6270270270270271,0.660968660968661,0.6801075268817204
open_ended,query_top1_score,1.0072,116,51,69,136,0.6946107784431138,0.6270270270270271,0.6590909090909092,0.6774193548387096
open_ended,query_top1_score,1.0078,117,52,68,135,0.6923076923076923,0.6324324324324324,0.6610169491525424,0.6774193548387096
open_ended,query_top1_score,1.0081,117,52,68,135,0.6923076923076923,0.6324324324324324,0.6610169491525424,0.6774193548387096
open_ended,query_top1_score,1.0083,119,52,66,135,0.695906432748538,0.6432432432432432,0.6685393258426967,0.6827956989247311
open_ended,query_top1_score,1.0088,119,52,66,135,0.695906432748538,0.6432432432432432,0.6685393258426967,0.6827956989247311
open_ended,query_top1_score,1.0094,121,52,64,135,0.6994219653179191,0.654054054054054,0.6759776536312849,0.6881720430107527
open_ended,query_top1_score,1.0097,121,52,64,135,0.6994219653179191,0.654054054054054,0.6759776536312849,0.6881720430107527
open_ended,query_top1_score,1.0098,121,53,64,134,0.6954022988505747,0.654054054054054,0.6740947075208914,0.6854838709677419
open_ended,query_top1_score,1.01,123,53,62,134,0.6988636363636364,0.6648648648648648,0.6814404432132964,0.6908602150537635
open_ended,query_top1_score,1.0101,123,54,62,133,0.6949152542372882,0.6648648648648648,0.6795580110497238,0.6881720430107527
open_ended,query_top1_score,1.0102,123,54,62,133,0.6949152542372882,0.6648648648648648,0.6795580110497238,0.6881720430107527
open_ended,query_top1_score,1.0103,125,54,60,133,0.6983240223463687,0.6756756756756757,0.6868131868131868,0.6935483870967742
open_ended,query_top1_score,1.0112,127,54,58,133,0.7016574585635359,0.6864864864864865,0.6939890710382514,0.6989247311827957
open_ended,query_top1_score,1.0119,128,54,57,133,0.7032967032967034,0.6918918918918919,0.6975476839237057,0.7016129032258065
open_ended,query_top1_score,1.0125,129,55,56,132,0.7010869565217391,0.6972972972972973,0.6991869918699186,0.7016129032258065
open_ended,query_top1_score,1.0127,129,55,56,132,0.7010869565217391,0.6972972972972973,0.6991869918699186,0.7016129032258065
open_ended,query_top1_score,1.0128,129,57,56,130,0.6935483870967742,0.6972972972972973,0.6954177897574124,0.696236559139785
open_ended,query_top1_score,1.0129,129,58,56,129,0.6898395721925134,0.6972972972972973,0.6935483870967741,0.6935483870967742
open_ended,query_top1_score,1.013,129,58,56,129,0.6898395721925134,0.6972972972972973,0.6935483870967741,0.6935483870967742
open_ended,query_top1_score,1.0134,129,61,56,126,0.6789473684210526,0.6972972972972973,0.688,0.6854838709677419
open_ended,query_top1_score,1.0135,129,62,56,125,0.675392670157068,0.6972972972972973,0.6861702127659575,0.6827956989247311
open_ended,query_top1_score,1.0137,129,62,56,125,0.675392670157068,0.6972972972972973,0.6861702127659575,0.6827956989247311
open_ended,query_top1_score,1.0141,130,63,55,124,0.6735751295336787,0.7027027027027027,0.6878306878306877,0.6827956989247311
open_ended,query_top1_score,1.0142,133,63,52,124,0.6785714285714286,0.7189189189189189,0.6981627296587927,0.6908602150537635
open_ended,query_top1_score,1.0151,134,63,51,124,0.6802030456852792,0.7243243243243244,0.7015706806282722,0.6935483870967742
open_ended,query_top1_score,1.0152,134,63,51,124,0.6802030456852792,0.7243243243243244,0.7015706806282722,0.6935483870967742
open_ended,query_top1_score,1.0154,135,64,50,123,0.678391959798995,0.7297297297297297,0.703125,0.6935483870967742
open_ended,query_top1_score,1.0159,136,64,49,123,0.68,0.7351351351351352,0.7064935064935065,0.696236559139785
open_ended,query_top1_score,1.016,136,65,49,122,0.6766169154228856,0.7351351351351352,0.7046632124352332,0.6935483870967742
open_ended,query_top1_score,1.0163,136,65,49,122,0.6766169154228856,0.7351351351351352,0.7046632124352332,0.6935483870967742
open_ended,query_top1_score,1.0167,136,67,49,120,0.6699507389162561,0.7351351351351352,0.7010309278350515,0.6881720430107527
open_ended,query_top1_score,1.017,136,67,49,120,0.6699507389162561,0.7351351351351352,0.7010309278350515,0.6881720430107527
open_ended,query_top1_score,1.0171,138,67,47,120,0.6731707317073171,0.745945945945946,0.7076923076923077,0.6935483870967742
open_ended,query_top1_score,1.0174,139,67,46,120,0.6747572815533981,0.7513513513513513,0.710997442455243,0.696236559139785
open_ended,query_top1_score,1.0178,140,68,45,119,0.6730769230769231,0.7567567567567568,0.712468193384224,0.696236559139785
open_ended,query_top1_score,1.0181,140,69,45,118,0.6698564593301436,0.7567567567567568,0.7106598984771574,0.6935483870967742
open_ended,query_top1_score,1.0182,141,70,44,117,0.6682464454976303,0.7621621621621621,0.7121212121212122,0.6935483870967742
open_ended,query_top1_score,1.0184,141,70,44,117,0.6682464454976303,0.7621621621621621,0.7121212121212122,0.6935483870967742
open_ended,query_top1_score,1.0185,141,71,44,116,0.6650943396226415,0.7621621621621621,0.7103274559193955,0.6908602150537635
open_ended,query_top1_score,1.0187,141,73,44,114,0.6588785046728972,0.7621621621621621,0.7067669172932332,0.6854838709677419
open_ended,query_top1_score,1.0195,141,73,44,114,0.6588785046728972,0.7621621621621621,0.7067669172932332,0.6854838709677419
open_ended,query_top1_score,1.0206,142,73,43,114,0.6604651162790698,0.7675675675675676,0.71,0.6881720430107527
open_ended,query_top1_score,1.0213,144,73,41,114,0.663594470046083,0.7783783783783784,0.7164179104477612,0.6935483870967742
open_ended,query_top1_score,1.0214,145,73,40,114,0.6651376146788991,0.7837837837837838,0.7196029776674938,0.696236559139785
open_ended,query_top1_score,1.0217,145,73,40,114,0.6651376146788991,0.7837837837837838,0.7196029776674938,0.696236559139785
open_ended,query_top1_score,1.0218,145,74,40,113,0.6621004566210046,0.7837837837837838,0.7178217821782178,0.6935483870967742
open_ended,query_top1_score,1.022,147,74,38,113,0.665158371040724,0.7945945945945946,0.7241379310344827,0.6989247311827957
open_ended,query_top1_score,1.0222,148,74,37,113,0.6666666666666666,0.8,0.7272727272727272,0.7016129032258065
open_ended,query_top1_score,1.0225,150,75,35,112,0.6666666666666666,0.8108108108108109,0.7317073170731707,0.7043010752688172
open_ended,query_top1_score,1.0227,150,76,35,111,0.6637168141592921,0.8108108108108109,0.7299270072992701,0.7016129032258065
open_ended,query_top1_score,1.0231,150,77,35,110,0.6607929515418502,0.8108108108108109,0.7281553398058254,0.6989247311827957
open_ended,query_top1_score,1.0232,151,77,34,110,0.6622807017543859,0.8162162162162162,0.7312348668280871,0.7016129032258065
open_ended,query_top1_score,1.0233,151,77,34,110,0.6622807017543859,0.8162162162162162,0.7312348668280871,0.7016129032258065
open_ended,query_top1_score,1.0235,152,78,33,109,0.6608695652173913,0.8216216216216217,0.7325301204819278,0.7016129032258065
open_ended,query_top1_score,1.0236,152,80,33,107,0.6551724137931034,0.8216216216216217,0.7290167865707434,0.696236559139785
open_ended,query_top1_score,1.024,152,80,33,107,0.6551724137931034,0.8216216216216217,0.7290167865707434,0.696236559139785
open_ended,query_top1_score,1.0246,152,81,33,106,0.6523605150214592,0.8216216216216217,0.7272727272727274,0.6935483870967742
open_ended,query_top1_score,1.0247,153,82,32,105,0.6510638297872341,0.827027027027027,0.7285714285714285,0.6935483870967742
open_ended,query_top1_score,1.0252,153,82,32,105,0.6510638297872341,0.827027027027027,0.7285714285714285,0.6935483870967742
open_ended,query_top1_score,1.0258,155,82,30,105,0.6540084388185654,0.8378378378378378,0.7345971563981042,0.6989247311827957
open_ended,query_top1_score,1.0261,155,82,30,105,0.6540084388185654,0.8378378378378378,0.7345971563981042,0.6989247311827957
open_ended,query_top1_score,1.0264,156,82,29,105,0.6554621848739496,0.8432432432432433,0.7375886524822695,0.7016129032258065
open_ended,query_top1_score,1.0266,158,82,27,105,0.6583333333333333,0.8540540540540541,0.7435294117647059,0.706989247311828
open_ended,query_top1_score,1.027,158,82,27,105,0.6583333333333333,0.8540540540540541,0.7435294117647059,0.706989247311828
open_ended,query_top1_score,1.0274,159,83,26,104,0.6570247933884298,0.8594594594594595,0.7447306791569086,0.706989247311828
open_ended,query_top1_score,1.0281,159,84,26,103,0.654320987654321,0.8594594594594595,0.7429906542056075,0.7043010752688172
open_ended,query_top1_score,1.0282,160,84,25,103,0.6557377049180327,0.8648648648648649,0.745920745920746,0.706989247311828
open_ended,query_top1_score,1.0283,161,84,24,103,0.6571428571428571,0.8702702702702703,0.7488372093023257,0.7096774193548387
open_ended,query_top1_score,1.0287,162,85,23,102,0.6558704453441295,0.8756756756756757,0.75,0.7096774193548387
open_ended,query_top1_score,1.0292,162,85,23,102,0.6558704453441295,0.8756756756756757,0.75,0.7096774193548387
open_ended,query_top1_score,1.0296,163,86,22,101,0.6546184738955824,0.8810810810810811,0.7511520737327189,0.7096774193548387
open_ended,query_top1_score,1.031,163,87,22,100,0.652,0.8810810810810811,0.7494252873563219,0.706989247311828
open_ended,query_top1_score,1.0317,163,88,22,99,0.649402390438247,0.8810810810810811,0.7477064220183487,0.7043010752688172
open_ended,query_top1_score,1.0322,164,88,21,99,0.6507936507936508,0.8864864864864865,0.7505720823798626,0.706989247311828
open_ended,query_top1_score,1.0325,165,89,20,98,0.6496062992125984,0.8918918918918919,0.7517084282460136,0.706989247311828
open_ended,query_top1_score,1.0329,165,91,20,96,0.64453125,0.8918918918918919,0.7482993197278912,0.7016129032258065
open_ended,query_top1_score,1.0332,165,92,20,95,0.642023346303502,0.8918918918918919,0.746606334841629,0.6989247311827957
open_ended,query_top1_score,1.0333,165,93,20,94,0.6395348837209303,0.8918918918918919,0.7449209932279911,0.696236559139785
open_ended,query_top1_score,1.0339,165,93,20,94,0.6395348837209303,0.8918918918918919,0.7449209932279911,0.696236559139785
open_ended,query_top1_score,1.034,165,94,20,93,0.637065637065637,0.8918918918918919,0.7432432432432432,0.6935483870967742
open_ended,query_top1_score,1.0346,167,95,18,92,0.6374045801526718,0.9027027027027027,0.7472035794183445,0.696236559139785
open_ended,query_top1_score,1.0352,167,95,18,92,0.6374045801526718,0.9027027027027027,0.7472035794183445,0.696236559139785
open_ended,query_top1_score,1.0357,167,96,18,91,0.6349809885931559,0.9027027027027027,0.7455357142857143,0.6935483870967742
open_ended,query_top1_score,1.0358,168,96,17,91,0.6363636363636364,0.9081081081081082,0.7483296213808465,0.696236559139785
open_ended,query_top1_score,1.0374,169,97,16,90,0.6353383458646616,0.9135135135135135,0.7494456762749445,0.696236559139785
open_ended,query_top1_score,1.0375,169,97,16,90,0.6353383458646616,0.9135135135135135,0.7494456762749445,0.696236559139785
open_ended,query_top1_score,1.0379,169,99,16,88,0.6305970149253731,0.9135135135135135,0.7461368653421633,0.6908602150537635
open_ended,query_top1_score,1.0382,169,99,16,88,0.6305970149253731,0.9135135135135135,0.7461368653421633,0.6908602150537635
open_ended,query_top1_score,1.0386,169,101,16,86,0.6259259259259259,0.9135135135135135,0.7428571428571429,0.6854838709677419
open_ended,query_top1_score,1.0388,169,102,16,85,0.6236162361623616,0.9135135135135135,0.7412280701754386,0.6827956989247311
open_ended,query_top1_score,1.0392,169,103,16,84,0.6213235294117647,0.9135135135135135,0.7396061269146609,0.6801075268817204
open_ended,query_top1_score,1.0399,169,104,16,83,0.6190476190476191,0.9135135135135135,0.7379912663755458,0.6774193548387096
open_ended,query_top1_score,1.04,169,106,16,81,0.6145454545454545,0.9135135135135135,0.7347826086956522,0.6720430107526881
open_ended,query_top1_score,1.0401,169,106,16,81,0.6145454545454545,0.9135135135135135,0.7347826086956522,0.6720430107526881
open_ended,query_top1_score,1.0402,170,108,15,79,0.6115107913669064,0.918918918918919,0.7343412526997839,0.6693548387096774
open_ended,query_top1_score,1.0429,170,109,15,78,0.6093189964157706,0.918918918918919,0.7327586206896551,0.6666666666666666
open_ended,query_top1_score,1.043,170,110,15,77,0.6071428571428571,0.918918918918919,0.7311827956989247,0.6639784946236559
open_ended,query_top1_score,1.0432,171,110,14,77,0.608540925266904,0.9243243243243243,0.7339055793991417,0.6666666666666666
open_ended,query_top1_score,1.0434,171,112,14,75,0.6042402826855123,0.9243243243243243,0.7307692307692308,0.6612903225806451
open_ended,query_top1_score,1.0445,171,112,14,75,0.6042402826855123,0.9243243243243243,0.7307692307692308,0.6612903225806451
open_ended,query_top1_score,1.0447,171,114,14,73,0.6,0.9243243243243243,0.7276595744680852,0.6559139784946236
open_ended,query_top1_score,1.0449,171,115,14,72,0.5979020979020979,0.9243243243243243,0.7261146496815287,0.6532258064516129
open_ended,query_top1_score,1.045,171,116,14,71,0.5958188153310104,0.9243243243243243,0.7245762711864406,0.6505376344086021
open_ended,query_top1_score,1.0452,172,116,13,71,0.5972222222222222,0.9297297297297298,0.7272727272727274,0.6532258064516129
open_ended,query_top1_score,1.046,172,117,13,70,0.5951557093425606,0.9297297297297298,0.7257383966244726,0.6505376344086021
open_ended,query_top1_score,1.0461,173,117,12,70,0.596551724137931,0.9351351351351351,0.728421052631579,0.6532258064516129
open_ended,query_top1_score,1.0466,173,117,12,70,0.596551724137931,0.9351351351351351,0.728421052631579,0.6532258064516129
open_ended,query_top1_score,1.0472,174,118,11,69,0.5958904109589042,0.9405405405405406,0.729559748427673,0.6532258064516129
open_ended,query_top1_score,1.0473,174,118,11,69,0.5958904109589042,0.9405405405405406,0.729559748427673,0.6532258064516129
open_ended,query_top1_score,1.0477,174,119,11,68,0.5938566552901023,0.9405405405405406,0.7280334728033472,0.6505376344086021
open_ended,query_top1_score,1.048,175,120,10,67,0.5932203389830508,0.9459459459459459,0.7291666666666666,0.6505376344086021
open_ended,query_top1_score,1.0484,175,121,10,66,0.5912162162162162,0.9459459459459459,0.7276507276507276,0.6478494623655914
open_ended,query_top1_score,1.049,175,122,10,65,0.5892255892255892,0.9459459459459459,0.7261410788381742,0.6451612903225806
open_ended,query_top1_score,1.0491,176,122,9,65,0.5906040268456376,0.9513513513513514,0.7287784679089027,0.6478494623655914
open_ended,query_top1_score,1.0506,176,122,9,65,0.5906040268456376,0.9513513513513514,0.7287784679089027,0.6478494623655914
open_ended,query_top1_score,1.0508,177,122,8,65,0.5919732441471572,0.9567567567567568,0.731404958677686,0.6505376344086021
open_ended,query_top1_score,1.0509,177,124,8,63,0.5880398671096345,0.9567567567567568,0.728395061728395,0.6451612903225806
open_ended,query_top1_score,1.0511,177,124,8,63,0.5880398671096345,0.9567567567567568,0.728395061728395,0.6451612903225806
open_ended,query_top1_score,1.0513,177,125,8,62,0.5860927152317881,0.9567567567567568,0.726899383983573,0.6424731182795699
open_ended,query_top1_score,1.0524,177,127,8,60,0.5822368421052632,0.9567567567567568,0.7239263803680981,0.6370967741935484
open_ended,query_top1_score,1.0525,177,128,8,59,0.580327868852459,0.9567567567567568,0.7224489795918367,0.6344086021505376
open_ended,query_top1_score,1.0527,177,128,8,59,0.580327868852459,0.9567567567567568,0.7224489795918367,0.6344086021505376
open_ended,query_top1_score,1.0532,177,129,8,58,0.5784313725490197,0.9567567567567568,0.7209775967413442,0.6317204301075269
open_ended,query_top1_score,1.0543,177,131,8,56,0.5746753246753247,0.9567567567567568,0.7180527383367139,0.6263440860215054
open_ended,query_top1_score,1.0566,177,133,8,54,0.5709677419354838,0.9567567567567568,0.7151515151515151,0.6209677419354839
open_ended,query_top1_score,1.057,177,133,8,54,0.5709677419354838,0.9567567567567568,0.7151515151515151,0.6209677419354839
open_ended,query_top1_score,1.0574,177,134,8,53,0.5691318327974276,0.9567567567567568,0.7137096774193549,0.6182795698924731
open_ended,query_top1_score,1.058,177,135,8,52,0.5673076923076923,0.9567567567567568,0.7122736418511066,0.6155913978494624
open_ended,query_top1_score,1.0581,177,137,8,50,0.5636942675159236,0.9567567567567568,0.7094188376753507,0.6102150537634409
open_ended,query_top1_score,1.0591,177,138,8,49,0.5619047619047619,0.9567567567567568,0.708,0.6075268817204301
open_ended,query_top1_score,1.0592,177,140,8,47,0.5583596214511041,0.9567567567567568,0.7051792828685257,0.6021505376344086
open_ended,query_top1_score,1.0596,177,140,8,47,0.5583596214511041,0.9567567567567568,0.7051792828685257,0.6021505376344086
open_ended,query_top1_score,1.0597,178,141,7,46,0.5579937304075235,0.9621621621621622,0.7063492063492064,0.6021505376344086
open_ended,query_top1_score,1.061,178,141,7,46,0.5579937304075235,0.9621621621621622,0.7063492063492064,0.6021505376344086
open_ended,query_top1_score,1.062,178,142,7,45,0.55625,0.9621621621621622,0.704950495049505,0.5994623655913979
open_ended,query_top1_score,1.0625,178,144,7,43,0.5527950310559007,0.9621621621621622,0.7021696252465484,0.5940860215053764
open_ended,query_top1_score,1.0631,178,144,7,43,0.5527950310559007,0.9621621621621622,0.7021696252465484,0.5940860215053764
open_ended,query_top1_score,1.0635,178,145,7,42,0.5510835913312694,0.9621621621621622,0.7007874015748032,0.5913978494623656
open_ended,query_top1_score,1.064,179,145,6,42,0.5524691358024691,0.9675675675675676,0.7033398821218074,0.5940860215053764
open_ended,query_top1_score,1.0644,179,147,6,40,0.549079754601227,0.9675675675675676,0.7005870841487281,0.5887096774193549
open_ended,query_top1_score,1.0654,179,147,6,40,0.549079754601227,0.9675675675675676,0.7005870841487281,0.5887096774193549
open_ended,query_top1_score,1.0659,179,148,6,39,0.5474006116207951,0.9675675675675676,0.69921875,0.5860215053763441
open_ended,query_top1_score,1.0661,179,149,6,38,0.5457317073170732,0.9675675675675676,0.6978557504873294,0.5833333333333334
open_ended,query_top1_score,1.0664,179,150,6,37,0.5440729483282675,0.9675675675675676,0.6964980544747081,0.5806451612903226
open_ended,query_top1_score,1.0666,179,151,6,36,0.5424242424242425,0.9675675675675676,0.6951456310679612,0.5779569892473119
open_ended,query_top1_score,1.0669,179,153,6,34,0.5391566265060241,0.9675675675675676,0.6924564796905224,0.5725806451612904
open_ended,query_top1_score,1.0697,179,155,6,32,0.5359281437125748,0.9675675675675676,0.6897880539499036,0.5672043010752689
open_ended,query_top1_score,1.0702,179,155,6,32,0.5359281437125748,0.9675675675675676,0.6897880539499036,0.5672043010752689
open_ended,query_top1_score,1.0703,180,156,5,31,0.5357142857142857,0.972972972972973,0.690978886756238,0.5672043010752689
open_ended,query_top1_score,1.0708,181,156,4,31,0.5370919881305638,0.9783783783783784,0.6934865900383143,0.5698924731182796
open_ended,query_top1_score,1.0712,181,158,4,29,0.5339233038348082,0.9783783783783784,0.6908396946564885,0.5645161290322581
open_ended,query_top1_score,1.0715,181,158,4,29,0.5339233038348082,0.9783783783783784,0.6908396946564885,0.5645161290322581
open_ended,query_top1_score,1.0723,182,159,3,28,0.533724340175953,0.9837837837837838,0.6920152091254753,0.5645161290322581
open_ended,query_top1_score,1.0724,183,159,2,28,0.5350877192982456,0.9891891891891892,0.6944971537001898,0.5672043010752689
open_ended,query_top1_score,1.0734,183,160,2,27,0.5335276967930029,0.9891891891891892,0.6931818181818182,0.5645161290322581
open_ended,query_top1_score,1.0735,183,162,2,25,0.5304347826086957,0.9891891891891892,0.690566037735849,0.5591397849462365
open_ended,query_top1_score,1.0736,183,163,2,24,0.5289017341040463,0.9891891891891892,0.6892655367231638,0.5564516129032258
open_ended,query_top1_score,1.0748,183,165,2,22,0.5258620689655172,0.9891891891891892,0.6866791744840526,0.5510752688172043
open_ended,query_top1_score,1.0754,183,165,2,22,0.5258620689655172,0.9891891891891892,0.6866791744840526,0.5510752688172043
open_ended,query_top1_score,1.0771,183,167,2,20,0.5228571428571429,0.9891891891891892,0.6841121495327104,0.5456989247311828
open_ended,query_top1_score,1.0773,183,168,2,19,0.5213675213675214,0.9891891891891892,0.6828358208955224,0.543010752688172
open_ended,query_top1_score,1.0779,184,168,1,19,0.5227272727272727,0.9945945945945946,0.6852886405959032,0.5456989247311828
open_ended,query_top1_score,1.0787,184,168,1,19,0.5227272727272727,0.9945945945945946,0.6852886405959032,0.5456989247311828
open_ended,query_top1_score,1.0797,184,170,1,17,0.519774011299435,0.9945945945945946,0.6827458256029684,0.5403225806451613
open_ended,query_top1_score,1.08,184,172,1,15,0.5168539325842697,0.9945945945945946,0.6802218114602588,0.5349462365591398
open_ended,query_top1_score,1.0802,184,173,1,14,0.5154061624649859,0.9945945945945946,0.6789667896678967,0.532258064516129
open_ended,query_top1_score,1.0804,184,175,1,12,0.5125348189415042,0.9945945945945946,0.6764705882352942,0.5268817204301075
open_ended,query_top1_score,1.0812,184,175,1,12,0.5125348189415042,0.9945945945945946,0.6764705882352942,0.5268817204301075
open_ended,query_top1_score,1.0814,184,177,1,10,0.5096952908587258,0.9945945945945946,0.6739926739926739,0.521505376344086
open_ended,query_top1_score,1.0816,184,178,1,9,0.5082872928176796,0.9945945945945946,0.6727605118829982,0.5188172043010753
open_ended,query_top1_score,1.0817,184,178,1,9,0.5082872928176796,0.9945945945945946,0.6727605118829982,0.5188172043010753
open_ended,query_top1_score,1.0841,184,179,1,8,0.5068870523415978,0.9945945945945946,0.6715328467153285,0.5161290322580645
open_ended,query_top1_score,1.0872,184,181,1,6,0.5041095890410959,0.9945945945945946,0.6690909090909091,0.510752688172043
open_ended,query_top1_score,1.0878,184,182,1,5,0.5027322404371585,0.9945945945945946,0.6678765880217786,0.5080645161290323
open_ended,query_top1_score,1.088,185,182,0,5,0.5040871934604905,1.0,0.6702898550724637,0.510752688172043
open_ended,query_top1_score,1.0924,185,182,0,5,0.5040871934604905,1.0,0.6702898550724637,0.510752688172043
open_ended,query_top1_score,1.0943,185,183,0,4,0.5027173913043478,1.0,0.6690777576853526,0.5080645161290323
open_ended,query_top1_score,1.0973,185,185,0,2,0.5,1.0,0.6666666666666666,0.5026881720430108
open_ended,query_top1_score,1.0981,185,185,0,2,0.5,1.0,0.6666666666666666,0.5026881720430108
open_ended,query_top1_score,1.109,185,187,0,0,0.49731182795698925,1.0,0.6642728904847397,0.49731182795698925
