query_id,config,bleu,rougeL,bertscore,meteor
Q144,no_retrieval,0.0379822922682767,0.1408450704225352,0.8399314284324646,0.2733262108262109
Q145,no_retrieval,0.0109248560176586,0.2352941176470588,0.8636623024940491,0.2966101694915254
Q146,no_retrieval,0.0515824984068486,0.1923076923076923,0.8800026774406433,0.4224058769513314
Q147,no_retrieval,0.0379822922682767,0.1408450704225352,0.837903618812561,0.2733262108262109
Q148,no_retrieval,0.0803651748617072,0.2857142857142857,0.8904051184654236,0.4099893162393163
Q149,no_retrieval,0.016562494897332,0.2857142857142857,0.8849469423294067,0.3211009174311926
Q150,no_retrieval,0.0379822922682767,0.1408450704225352,0.829131543636322,0.2733262108262109
Q152,no_retrieval,0.1258634784891626,0.3636363636363637,0.896175742149353,0.4417256289308175
Q153,no_retrieval,0.2180019395605822,0.4651162790697674,0.914461314678192,0.5933544303797468
Q155,no_retrieval,0.1587572218093498,0.4651162790697674,0.9173534512519836,0.5207844975777466
Q156,no_retrieval,0.188795217733744,0.4651162790697674,0.9026764035224916,0.5207844975777466
Q158,no_retrieval,0.1813100562751746,0.5106382978723404,0.909497082233429,0.6163071961298126
Q159,no_retrieval,0.1629944673128894,0.5,0.9186063408851624,0.5610062893081762
Q160,no_retrieval,0.13173313935288,0.3720930232558139,0.902938961982727,0.4445213607594936
Q162,no_retrieval,0.1516834432881332,0.409090909090909,0.9082846641540528,0.5175091233791442
Q163,no_retrieval,0.188795217733744,0.4651162790697674,0.9064776301383972,0.5207844975777466
Q165,no_retrieval,0.1258634784891626,0.409090909090909,0.905559778213501,0.4417256289308175
Q167,no_retrieval,0.0693531392264756,0.1818181818181818,0.873036801815033,0.3968043785310734
Q168,no_retrieval,0.0717463027899047,0.25,0.9017744064331056,0.3947923997185081
Q169,no_retrieval,0.0717463027899047,0.25,0.8977915644645691,0.3947923997185081
Q170,no_retrieval,0.0717463027899047,0.25,0.8959806561470032,0.3947923997185081
Q172,no_retrieval,0.1486872032633242,0.3255813953488372,0.8963653445243835,0.5319148936170213
Q173,no_retrieval,0.0760343088729424,0.2666666666666666,0.8859715461730957,0.4003139717425432
Q174,no_retrieval,0.0717463027899047,0.25,0.8914218544960022,0.3947923997185081
Q175,no_retrieval,0.0514420122091351,0.1967213114754098,0.8819085359573364,0.3600308047747401
Q179,no_retrieval,0.0738280626505333,0.2608695652173912,0.8920535445213318,0.3975340136054421
Q180,no_retrieval,0.0514420122091351,0.1967213114754098,0.8779603838920593,0.3600308047747401
Q181,no_retrieval,0.0303531984262719,0.25,0.8790300488471985,0.5162738496071829
Q184,no_retrieval,0.031766054985907,0.1904761904761904,0.8386969566345215,0.3626016260162601
Q185,no_retrieval,0.0092233502913251,0.1379310344827586,0.8383089900016785,0.2409351145038168
Q187,no_retrieval,0.0067344282106743,0.081081081081081,0.8231062889099121,0.1818181818181818
Q188,no_retrieval,0.0391981087262733,0.1428571428571428,0.8662532567977905,0.2940613026819924
Q190,no_retrieval,0.0402453122901811,0.1632653061224489,0.8502864837646484,0.3639086787564767
Q191,no_retrieval,0.0505183701033062,0.1224489795918367,0.8270137310028076,0.2142857142857143
Q193,no_retrieval,0.0709193129961485,0.1967213114754098,0.8639965057373047,0.3896604938271605
Q194,no_retrieval,0.0079421810164693,0.1081081081081081,0.8263240456581116,0.2
Q195,no_retrieval,0.0119301914778398,0.1702127659574468,0.8766722679138184,0.4022536687631027
Q196,no_retrieval,0.0102841703964427,0.1538461538461538,0.8376492261886597,0.2504960317460317
Q197,no_retrieval,0.0956240657444201,0.1290322580645161,0.831405758857727,0.3871999999999999
Q198,no_retrieval,0.1020319861580473,0.2790697674418604,0.8558018207550049,0.5902048319327731
Q199,no_retrieval,0.025984987978515,0.125,0.8482553362846375,0.3430769230769231
Q200,no_retrieval,0.0576125115826441,0.1791044776119403,0.8630383014678955,0.4366551815531407
